tournamentName,tournamentDate,gameNumber,blackPlayerName,blackPlayerRank,whitePlayerName,whitePlayerRank,result,resultDetail,transcript,comment
EGP Cracow,2014/01/01,2,Cupial Milosz,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4c5b3c2b4a3d2c6b5e3e6c1f3a6a5a4f2d7f6b6e7f8d8g4g3f1b2e2h4g5h5g6f7h7c8h2h6h3c7b7a7a8b8b1g2h1d1e8g8h8g7e1g1a1a2,
EGP Cracow,2014/01/01,3,Sury Bartlomiej,,Tastet Marc,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8b6b5e3h6f7d2f8a6b4a5a3g4e2c2d1f1e1a4a7g5e8g8g1f2b7a8g3h3b8a2h8g2h1h2h4g7b3b1c1b2a1h7h5,
EGP Cracow,2014/01/01,4,Kashiwabara Takuji,,Cupial Milosz,,A,,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e8g3e2h4h5h6h3f1h7g6b6g8b4b3c2a5c1g7a3e1a4a2d1b2g1b5a6a7b7h2g2h8f8b8b1h1a1a8,
EGP Cracow,2014/01/01,5,Cupial Milosz,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4c5b3c2b4c6d2e6b5a5a6a7b6c7g5a4a2f3e3f2e2f1d1e1e7c1b2g4b1f8d7e8d8f7f6h5g8g6g3h2g7c8b8a1a3h8a8b7h3h4h7h6g1h1g2,
EGP Cracow,2014/01/01,6,Kashiwabara Takuji,,Tastet Marc,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4a3g3f3e6g4e2f2e1h3d7f1g1g5g6f6h6h4e7f7e8c8h5d1c1g2d8c7g7f8g8h8h7b2b1b5a6b6a1a2a7b7a4a5a8b8h1h2,
EGP Cracow,2014/01/01,7,Tastet Marc,,Kashiwabara Takuji,,A,,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c8f3c7d8e8h3b6b5a5h6e1g4c1a4a3a6a7g6g2d1b4b1h5h4g7h8h7b3h2f8b7g8a2b8b2c2a8a1h1g1,
EGP Cracow,2014/01/01,8,Kashiwabara Takuji,,Sury Bartlomiej,,A,,f5d6c3d3c4f4c5b4b3c2d7c7e3c6b6b5a6f6a5d8c8b8e7b7e8e6f7e2f2a4a2g1a3d2c1b1a1f8d1b2f1e1h1a7g2f3g3h3h2h4h5g4g5g7h6g6h7a8g8,
EGP Cracow,2014/01/01,9,Sury Bartlomiej,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8f7g8b5e3b6h6c2b4g7g4e8g5f8h8a5d2b3e2d1g3b7a4a3b1c1e1g2b2f1f2h7a7a2a1a6h2h4g1h3h5h1b8a8,
EGP Cracow,2014/01/01,10,Kashiwabara Takuji,,Buka Michal,,A,,f5f6e6f4g6c5g4g5h4h6f3e3e2f7g3d3h5d2h7e1e8f2d7e7d8h2d6c7c6f8b6c8c4b5a5c3b4b3c2a4a3a6g7a2b2b1a1c1a7b7h3h8a8g2b8g8d1f1g1,
EGP Cracow,2014/01/01,11,Buka Michal,,Kashiwabara Takuji,,A,,f5d6c5f4e3c6f3c3d3c4b4b3e6b5a4a3a6a5a2d2e2f7d1f6c2g5h6h4g6g4f8f2h3h2h5h7c7g3g1d7d8e7e8b2g2e1g7h8g8h1f1b1a1c1b7a7b6c8b8a8,
EGP Cracow,2014/01/01,12,Cupial Milosz,,Tastet Marc,,A,,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e8g3e2h4h5h6h3h2g6f1b6b5a5g8b4h7b7a4f8g2c2b3c1d1a3a6a7b8e1b1g7h8b2a1a2a8g1h1,
EGP Cracow,2014/01/01,13,Tastet Marc,,Cupial Milosz,,A,,f5d6c5f4e3c6d3f6e6d7e7c7d8c8f7f8b8e8g8b4b5c4a3a6g3b6f3b3g4g5a5a4a7c2h6e2f2f1a2c3g6h5h3h4d1d2b2g7h8h7g2h1h2g1e1c1b1a1b7a8,
EGP Cracow,2014/01/01,14,Cupial Milosz,,Sury Bartlomiej,,A,,f5f6e6f4g5e7f7c5f3g4e3g6h3d3h4h5h6e2e8g3h2d7d6g8f8d8f2g1c6g7c3d2c4c7c1b4b5d1f1b3a4a3b6c2e1b1c8b8b7h7h8a8a7a6a5g2h1b2a2a1,
EGP Cracow,2014/01/01,15,Sury Bartlomiej,,Cupial Milosz,,A,,f5d6c3d3c4f4f6g5e3f3g4h3e6g3g6f7h5h4h2h6h7d7e2c5b6f2e1b5a6b4e7f8a5a3c7c2a4a7c6d8c1d2b2b3d1a1a2b7a8b1e8f1c8g7g2b8g8g1h1h8,
EGP Cracow,2014/01/01,16,Cupial Milosz,,Buka Michal,,A,,f5f6e6f4g5d6e3g3f3g4f7h5e7g6h3d3h4h2h6h7d7c8c7c6c5f2c2f8b5d8e8b4c4a5b6a6g7e2e1f1d2c3b3h8g1c1a7a3g8b7d1h1g2a8a4b1a1b8b2a2,
EGP Cracow,2014/01/01,17,Buka Michal,,Cupial Milosz,,A,,f5d6c3d3c4f4c5b3c2e3d2c6g4e2b4a3f1e1c1d1e6b5d7f2f3d8a5a4a2b6e7b2c8f7f6e8f8c7a6h4h3h2a1b1g3g5b8b7h5h6a8a7g6h7g7g2h1g1h8g8,
EGP Cracow,2014/01/01,18,Tastet Marc,,Sury Bartlomiej,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f8b6b5a6b3g3f3b4h3g6g5h5h4g4h6f7e8c8a5d8a7g8a4f2c2d2c3e2c1g2d1e1h1b2b7a2b8a8a3a1b1h2g1f1g7h8h7,
EGP Cracow,2014/01/01,19,Sury Bartlomiej,,Tastet Marc,,A,,f5d6c4d3c3f4f6f3e6e7d7g6d8c5c6c7c8f8g5h6e8b8d2g4e3b6h5h4h3h2e2b5g7e1f1g1f2h7f7g3g2b3b4a3a4a5b2d1a6c2c1h1a2a1b1a7b7g8h8a8,
EGP Cracow,2014/01/01,20,Tastet Marc,,Buka Michal,,A,,f5d6c5f4e3c3e6f6d3c4b5e2b3d2e1c1f1c2f3b6c6a5e7b4d7g3d1g1b2a4f2f7a6c8d8f8e8c7a2a1a3a7h3g4b1g2b7b8h1h2h4g5h5g6a8h6h7g7g8h8,
EGP Cracow,2014/01/01,21,Buka Michal,,Tastet Marc,,A,,f5d6c5f4e3c6e6f3d3f7d7c7f6e8f8b4b5c4c3e7g5g3g4c2c8d8f2d2e2b3d1h5h6h3b6h4g7h8h7c1b7a6a3a4a2a1a5g8g6b8e1f1a7a8g1h1b1b2h2g2,
EGP Cracow,2014/01/01,22,Buka Michal,,Sury Bartlomiej,,A,,f5d6c4g5c6b6f6f7d7e8a6b5g6h6f8e7d8e6c7c8b8c5a4a5b4a3a2e3f3g3e2d1h3g4g2b3c2f4c3d2d3f2g1f1c1h1e1h2g7h4h5b1b2g8h8h7a1b7a8a7,
EGP Moscow,2014/01/01,1,Marconi Francesco,,Tastet Marc,,A,,f5d6c3d3c4f4f6f3e6e7f7c5b5c6d2g5e8d7e3d8c8f8g8b4b6a5a3a4a6e2b3c7g4d1c2h4g6h7g3b1b8b2f1e1f2g7h5b7h8h6h3g1a2h2a1g2h1a8a7c1,
EGP Moscow,2014/01/01,2,Tastet Marc,,Marconi Francesco,,A,,f5f6e6f4g5e7f7h5e3d3g4h4h3h2g3c6c4f2g6f3d6f8b6c3e2c5d7c8g7b5e8h8f1c7d8g8b3c2b7d2a4a5b4e1d1c1b1h7h6g2a6b8a8a7b2a1a2a3h1g1,
EGP Moscow,2014/01/01,3,Averina Elena,,Atamanov Dmitryi,,A,,f5f6e6f4c3d6f3c4c5b4a5a3f7g4b3d7d3c6b5a2g5a6a7d2e2h6e3e7g3e1h3h4f2b2f1d1c2g1d8c8f8e8b8c7b6g6g2a4a1h2h7h1g7h8h5g8b7a8c1b1,
EGP Nederland,2014/01/01,1,Aubroeck Patrick,,v/d Biggelaar Nicky,,A,,f5f6e6f4c3d7f3d6g5h6g3g4h4c5g6d3e3e2c4d2c2f2c1d1b6h2h3h5c7c6d8b5e7b4e1h7f7g7a5b3h8a6a4g2h1a3b2a2b7f8e8g8a8a7a1b1f1g1b8c8,
EGP Nederland,2014/01/01,2,v/d Biggelaar Nicky,,Aubroeck Patrick,,A,,f5d6c5f4d3c4c3c6e3b5e6f3d7b4g5g4b3f2h3e2d2g6f6h4h5h6c7h2e1f7a3a4a6c1c2a5b6b1g7b7e7b2a1a2d1b8c8a8a7f1g1g2h1g3h7d8f8h8g8e8,
EGP Nederland,2014/01/01,3,Aubroeck Patrick,,v/d Biggelaar Nicky,,A,,f5f6e6f4c3d7f3d6g5h6e7g4c5e3g3e2h5h4h3h2g6c4b3h7d3f2e1c2d2c1f1d1g2b4a5a3b5a4a2b2a1b1c8c7b8e8f7f8b6d8g8h1g1c6b7a8a6a7g7h8,
EGP Nederland,2014/01/01,4,Hobo Roel,,Marconi Francesco,,A,,f5f6e6f4g5e7f7h5g4g6e3f8g3f2h6h3h4h7d8f3d2c6c4d3f1c1e2e1g1d1c2c5d6c7b1e8d7b3g8c8b8b7a8b5c3b6a7a6a4a3a5b4b2a2g2h2a1h1h8g7,
EGP Nederland,2014/01/01,5,Hobo Roel,,v/d Biggelaar Nicky,,A,,f5d6c4d3c3f4f6g5e3f3g6e2h5b4a5d2c2b3e6e7d7d8c6g4a4c5f7h4c8b5e8b6c7a6h3c1a7h6h7g8f2g3e1d1f8b8f1a3b2a8b1a2b7g1h1g7h8g2h2a1,
EGP Nederland,2014/01/01,6,Marconi Francesco,,v/d Biggelaar Nicky,,A,,f5f6e6f4f3c5c6e3c4e7d3e2g5d6g4h4c7h3h5b3d7f7g6c3d8g3e1h6d2f1e8d1b4a4f2h7b2c2c1g8g2b6f8c8g1a2b7b5a7a8b8a6h8g7a5a3h2h1b1a1,
EGP Nederland,2014/01/01,7,Tastet Marc,,v/d Biggelaar Nicky,,A,,f5f6e6f4g5e7f7d6f3g6d8h5e3g4h3h4g3h2d3c2c4d2e2c3d1c6b4c1f2c5e1f1b5b3a3d7h6g2b6a6a5c7e8a7h1g1b8b7b1a4a8c8g7f8h7g8h8a2b2a1,
EGP Nederland,2014/01/01,8,v/d Biggelaar Nicky,,Leader Imre,,A,,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2g4e3c8e8c5d8c6b8f8g8c7b4b5a6a3a5f2b6g7h8h7h6h5h4d1g3b3e1d2c1c2b1a4b7f1g2a1b2a2a7a8h2h1g1h3,
EGP Nederland,2014/01/01,9,Kashiwabara Takuji,,v/d Biggelaar Nicky,,A,,f5f6e6f4e3d7g6g4d6c5g3f3f2g5h5d2h4c7d3e7c4b3b4f7c1a3b5c3c6e2a4d1d8h3e8e1h2a5f1c2b1f8b2c8b6a6a7a8b7b8g2g1h1a1a2g8g7h8h7h6,
EGP Nederland,2014/01/01,10,v/d Biggelaar Nicky,,de Graaf Jan C.,,A,,f5d6c5f4d3e3g4g5e2h3e6f6g3f3h6h5c7d1h4h7f1d2f2c2e7c4g6b6g2f7c6d7c8d8e8f8g8h1g1h2e1b7b8g7b3a2b4a4a3b5h8c3c1a1b2b1a6a5a7a8,
EGP Nederland,2014/01/01,11,v/d Biggelaar Nicky,,Fransen Martin,,A,,f5d6c3d3c4f4e3f6c6c5d7e7b5d8e6c7f8b6c8e8a6b7g5h4g6f3h5h6f7b8f2g3h3g4h7f1e2e1d2b3b4a4a8a7a5a3b2d1c2a1a2b1c1g2h1g8h8g7g1h2,
EGP Nederland,2014/01/01,12,v/d Biggelaar Nicky,,van Seggelen Trees,,A,,f5f6e6f4g6c5g4g5e3d6f3e2h6e7d2c2e1h5h4h3h2g3f2d1d3f1d8f7e8g8c7f8h8h7g2b8g7h1c3b3c6b6c1c4d7b1g1c8a8a7b5a5a4a6b4b7a2a3a1b2,
EGP Nederland,2014/01/01,13,Sneek Marcel,,v/d Biggelaar Nicky,,A,,f5d6c3d3c4f4c5b3c2b4b5d2e3c6b6e6c1a4a5a6a3a2f3e1e7d7e2f6g5f8c7d8b8c8e8f1f2a8a7b7a1g1b2g6h6f7g7h4h5g3g4h3g2h1h2g8h7b1d1h8,
EGP Nederland,2014/01/01,14,Hobo Roel,,Aubroeck Patrick,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6b4b3b5a5a4a3c7e3e2d2f2e1c8f7e8f8g5b8b7a8b6g4f1c2d1h4c1b2h6g3h2b1a1a6g7h5h3a2g8h8a7g1h1g2h7,
EGP Nederland,2014/01/01,15,Marconi Francesco,,Aubroeck Patrick,,A,,f5d6c3d3c4b5b4f4c5b3c7c6b6e6f6f3a5c8a3a4d2e7a6c2e2e3d7d8f8g6e8g8h6f1e1d1b2g5c1a1h5a2b1f7g3h3g7h8h7a7h2h4g4b7a8b8f2h1g1g2,
EGP Nederland,2014/01/01,16,Aubroeck Patrick,,Tastet Marc,,A,,f5d6c4d3e6f4e3f3c6f6g5g6e7h6c3f7d2c5g4h5h3d8e8f8c7c8b7a8b5a5b6d7e2f2g3c1d1e1g7b4b2c2a4h8b3h7b1h4g8a6f1h2g2a1b8a7a3g1h1a2,
EGP Nederland,2014/01/01,17,Leader Imre,,Aubroeck Patrick,,A,,f5d6c3d3c4b5b4f4c5b3a6c6b6e6a3f3e2e3a2e1f7e7c7b7f6d7f2a4a5g5c2g4f1g1h4d1d2h3h2g3h5g6h6f8g7a7a8h8b8c8d8e8g2h7g8b1c1h1a1b2,
EGP Nederland,2014/01/01,18,Aubroeck Patrick,,Kashiwabara Takuji,,A,,f5f6e6f4c3d6f3c4c5b4c6b5e7b3c7b6g4e3d3c2a4c8d2f8a3h3h5d1e2g5c1h4h2f1h6g6h7g3a5a6a7b1e1f2a1a2b2a8d7f7e8d8g1g7h8g8b8b7g2h1,
EGP Nederland,2014/01/01,19,Aubroeck Patrick,,de Graaf Jan C.,,A,,f5d6c4g5f6f4f3d3c3g6e3g3h3e2g4c5d2f2h6h4h5c1e6c6b5b6h2b3d7c7b4a5a6d8a4e7d1e1g1g7c2f1b1a2e8f8f7b2c8b8h7h8g8h1a1a3b7g2a8a7,
EGP Nederland,2014/01/01,20,Aubroeck Patrick,,Fransen Martin,,A,,f5f6e6f4c3e7f3d3e3c6g4h3h5g3g5f2g6h6e2c4f1h4b5c2c5d6c7d2d7f7e1c1d1g1e8a5b6a6f8g2a4b7b8a8a7c8h1d8h2a3g7g8b2a1h7b4b1h8a2b3,
EGP Nederland,2014/01/01,21,van Seggelen Trees,,Aubroeck Patrick,,A,,f5d6c3d3c4b5c2d2c6b4c5b3e3e6c7b6d1f6f7c8d7f4g3e2f3f1a6a5a4b1a7e7f2a3a2g1c1e1e8d8f8g8b2h2b7a1g2g4g6g5h5h1h3h4g7h8h7h6a8b8,
EGP Nederland,2014/01/01,22,Hobo Roel,,Marconi Francesco,,A,,f5f6e6f4g5e7f7h5g4g6e3f8g3f2h6h3h4h7d8c5c6h2f3e8d7c8d6d3e2c4c2e1g7d2b5b4c3a5b6c7a3b1a4a2a7b3d1c1g1f1a1a6b2a8g2h1g8h8b7b8,
EGP Nederland,2014/01/01,23,Tastet Marc,,Hobo Roel,,A,,f5d6c6f4e6g6g5f6e7h6g4f7h5h4f8c5b4d7e8b5a4b6c4a5c7a3e3c3d3e2f3f2f1g3e1d2b3c2d1c1b1b7h3h2a8b2a1a2g2c8a7d8b8a6g7h8h7g8h1g1,
EGP Nederland,2014/01/01,24,Leader Imre,,Hobo Roel,,A,,f5d6c5f4e3c6e6f6d7c7b5c8e7d8f8f7g3f3g4b6e8g8a6e2g6d3d2h6c4b4c3f2d1c1c2e1a4a3b3g5h5h4f1g1g2b1h3h1h2b2g7a5b7a8b8a7h8h7a1a2,
EGP Nederland,2014/01/01,25,Kashiwabara Takuji,,Hobo Roel,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6b4g5h6b3f7a3b5a4a6e3e2d2f2e1f1c2d1a5e8a7g8g4h5c1g3g1b2g2d8h4h1c7b1h7b6b8b7g7h8h2h3a2a1c8a8,
EGP Nederland,2014/01/01,26,van den Berg Erwin,,Hobo Roel,,A,,f5d6c5f4e3c6d3f6e6d7e7c3c4c7d8c8f7f8b8d2f2f3b6a6c2b3b4a4a3c1d1a5a7b5b1e1f1e2g5b2g3e8g8g7h7g6h6h5h4g4a1a2h3h8b7a8h2g2g1h1,
EGP Nederland,2014/01/01,27,de Graaf Jan C.,,Hobo Roel,,A,,f5d6c4d3e6b4c6f4b3f6a4c5f3c3g3e7d7f7e8c8d8e3g4a3g5a5e2f8c7g6h6e1d2d1b6b8c1b1f2f1g2a6b5c2g8h8b7g7a2b2a7h7h5a8h1h2a1g1h4h3,
EGP Nederland,2014/01/01,28,Hobo Roel,,Fransen Martin,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8f7d2c5c6c8b8b6e3b5g8e2c2f2e1f1b3b4h6e8f8g5c7d1a3a5a6c1a4b7h5g4a8h4h3g3h2a7g2h7h8g7b2a1a2b1g1h1,
EGP Nederland,2014/01/01,29,Hobo Roel,,van Seggelen Trees,,A,,f5f6e6f4g5e7d7d6f3g6g4f7f8h5h4h3g3e8d8h2e3f2h7c8b8d3c7c6b6b7g8c5b4a6c4b5a5a7c3h6h1c2a8a3a4b3a2b2a1d2g1b1g2g7c1d1e1e2f1h8,
EGP Nederland,2014/01/01,30,Hobo Roel,,Sneek Marcel,,A,,f5f6e6f4g5d6d7e7f3g6g4f7f8d8h6h5h4h3h2g3e3g8e8e2c3c4f2c2d1g2d3e1h1c1c5c7h8c6c8f1g1d2b1b2a2a1a3a4b8g7h7b7b6a6a7a8a5b5b4b3,
EGP Nederland,2014/01/01,31,Marconi Francesco,,Tastet Marc,,A,,f5d6c3d3c4f4f6f3e6e7f7c5b5c6d2g5e8d7e3d8c8f8g8b4a5a3c7e2g6a6a7b3c2c1d1e1h5b6g4h6h4g7g3b1h8h3f1g1h7b8h2f2b2a2a8b7a4a1h1g2,
EGP Nederland,2014/01/01,32,Leader Imre,,Marconi Francesco,,A,,f5f6e6f4g5e7f7h5d3c6d7c4g4h4c3d2f3e3g3e2h3h2f2d6g6h6b4c5b6c8d8b3b5f8b8a4c1d1e1a5c2b2a6a7g2h1a3a1a8e8b1a2g8c7b7f1g1g7h7h8,
EGP Nederland,2014/01/01,33,Marconi Francesco,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4f6f3e6e7f7c5b5c6d2g5e8d7e3d8c8f8g8c7b8e2b6c1g4b4a3b3a2b7g3g6a8c2f1e1f2h4h3h2h5h6g2a5d1g1h1a4b1a1b2a6h7g7h8a7,
EGP Nederland,2014/01/01,34,van den Berg Erwin,,Marconi Francesco,,A,,f5f6e6f4g5e7f7h5d3c6e3d6g6f8c4d7e8d8c8b8c7c5g7f3b5e2e1b6a7b4g3g4h6d2c1f2c3a6a5a3b3h2h3h4g1g2h1f1b7a8a4h8h7a2b2a1b1g8c2d1,
EGP Nederland,2014/01/01,35,de Graaf Jan C.,,Marconi Francesco,,A,,f5f6e6f4e3c5g5d6g6f2f7f3d3g4c3c4e2e1d2g3h3c1d1h5e7d7f1g1h6h7b3e8c7b5d8c8c6a3a5c2b2b4a4f8b1a1g2h4h8b8g7g8a8a6b7b6a7a2h2h1,
EGP Nederland,2014/01/01,36,Marconi Francesco,,Fransen Martin,,A,,f5f6e6f4f3c5c6e3c4e7d3e2g5d6g4d2f7g6d8b3d7f8h6b5c7g3e8h4b4a4a3a2g8b8c3a5b6a6f2h5h3g1e1h7h8g7b7f1h1a8b2b1c2c1d1g2h2c8a7a1,
EGP Nederland,2014/01/01,37,Marconi Francesco,,van Seggelen Trees,,A,,f5f6e6f4g6c5g4g5h4d7f3h6d6h5h7h3h2g3f2e2d1f1f7f8e3d3e7e8c8c6c3c2c1c4d2b2a1b4b1a2e1g1a3b6b5a6b3g7h8g2h1a5a4a7b7g8d8b8a8c7,
EGP Nederland,2014/01/01,38,Sneek Marcel,,Marconi Francesco,,A,,f5f6e6f4e3c5c6d6g4d3c3g3f3h3d7c4g5h4e7f7h6h5h2e8b6c8b4f2f8e2d2g6d1e1f1c7h7d8b8g7h8g8a8a6a5b5b7a7a4a3b3a2b2a1b1g2h1g1c2c1,
EGP Nederland,2014/01/01,39,Tastet Marc,,Leader Imre,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f8b6b5a6b3g3f3b4a3a4e2c2d2f1c3e1c1f2d1b1h3e8c8d8a5g2g4h5g5h6g6h7h2g8h8h4b7a2g7a7a8b8a1f7g1h1b2,
EGP Nederland,2014/01/01,40,Tastet Marc,,Kashiwabara Takuji,,A,,f5f6e6f4g5e7f7d6f3g6d8h5e3d7c3g3c4e8f8e2d3c6h3f2g4c5h4h6h7d2c2b5c1d1b3b1c8c7a6b4b2a5b8a4b7a8a7g8g7b6a2h2h1h8g1a3a1f1g2e1,
EGP Nederland,2014/01/01,41,Tastet Marc,,van den Berg Erwin,,A,,f5d6c5f4e3c6d3f6e6f7e7d8f8f3c4e2g6d7c7g5c8b8h5b3c3g4h3h4a3b4e1c2h6g3f2d2d1c1b1b6a6f1g1g2h1h2b2a1a2a5e8g8a4a7b5g7h8h7a8b7,
EGP Nederland,2014/01/01,42,Tastet Marc,,de Graaf Jan C.,,A,,f5d6c5f4e3c6d3g5e6d7g3b5h6e2d2g4f6h5f3f2c4b3h3h4e1g2e7c1d1f8c3g6b1c2a4a2a3b4a6a5a1b2d8c8f7e8c7b6h1h2g7g8h8h7b8b7a7g1f1a8,
EGP Nederland,2014/01/01,43,Fransen Martin,,Tastet Marc,,A,,f5f4e3f6d3c5d6c4f3e2b5f2b3b4c3a6d2e6a4b6c6d7e8c8e7c7d8f8f7c1g5c2d1e1b2a5a7h5b7a1b1a3g6g4h4h3a2g3g1f1h2h6h7g8g2h1g7h8b8a8,
EGP Nederland,2014/01/01,44,van Seggelen Trees,,Tastet Marc,,A,,f5d6c3d3c4f4f6f3e6e7c6g6g5f7g3h5g4e3h6h7h4h3d8e8f8c5f2d7b5a5b6b4a3a4a6b3c7d2c2e1g1f1g2e2d1c1b1b8c8g8h2h1g7a1a2b2h8b7a7a8,
EGP Nederland,2014/01/01,45,Sneek Marcel,,Tastet Marc,,A,,f5f4c3e6d3f6g4f3f7e3g5g6e7f8d2e2g3f2d1e1h6c1g1c2g7f1b1h3g2h4h5h7d8e8h8g8h2c8b8d7d6c6b7c5c4a8c7b6a7b5a6b4a5b3a4h1b2a3a1a2,
EGP Nederland,2014/01/01,46,Kashiwabara Takuji,,Leader Imre,,A,,f5d6c3d3c4f4c5b4b3c6c2c1e6e3d2d1e2g6b5b6f3d7g4f6g5f1f7e7e1h3h4h6h5f2g3g8c7a6a4d8c8g7a5a3f8e8b1a1b7b2a2b8h8h7a8a7h2g1g2h1,
EGP Nederland,2014/01/01,47,van den Berg Erwin,,Leader Imre,,A,,f5f6e6f4g5d6c5c4f3g6f7h5h4h3c7d7c6e7d8b5d3c3b4b6g4a3h6d2e8e3c2h7d1f8g8b8a5g3e2a7a6a4b3b7c8h8a8g7a2b2h2h1a1g2f2g1f1e1c1b1,
EGP Nederland,2014/01/01,48,de Graaf Jan C.,,Leader Imre,,A,,f5d6c4g5c6c5d7d3b4c3e3b5a4a6b6e2f6c7f4f3h6g6e1h5g4h3h4h7e6a3a2a5a7e8d8e7f7f8g8b8c2b7g7h8c8a8a1b3b2b1c1d2d1f1f2g1g2h1h2g3,
EGP Nederland,2014/01/01,49,Fransen Martin,,Leader Imre,,A,,f5f6e6f4g5d6f7g4f3h5h6h7c7c6e3d3e7g6h4h3g3d8c4d7c5e8c3h2c8b8g8b6b5a5a4a3a7f2e2e1d1c1g1f1b1b7f8h8g7b4b3a2a6a8b2a1c2d2g2h1,
EGP Nederland,2014/01/01,50,Leader Imre,,van Seggelen Trees,,A,,f5f6e6f4g5e7f7c5f3g4e3h5d6d3d7d2e2g3g6f1c6c7h3h6h4h2b6a6c4b3b4f8c2c8d8c3e1f2b8b5g1c1d1h1g2e8g8g7h8h7b7a8a7a4a3a5b2a1a2b1,
EGP Nederland,2014/01/01,51,Leader Imre,,Sneek Marcel,,A,,f5f6e6f4g5d6e7g6c5c4f7f8d3c7c3c6d7d8c8c2e8h6d2b5b4b6e3a3g3b3g4b8h5d1a6a5e2f3a4a7h7h2g7h4h3h8g8b7f2f1a8c1b1g2b2e1g1h1a2a1,
EGP Nederland,2014/01/01,52,Kashiwabara Takuji,,van den Berg Erwin,,A,,f5d6c3d3c4f4c5b4b3c2d7c7e3c6b6a6a3b5a4f6c8a5a7e8d1b1c1f3d8b8e7f7e2e6g3e1f2f1g2d2g4g5g7h5h4b2g8g6h6h8f8h7a8h1g1b7a1a2h3h2,
EGP Nederland,2014/01/01,53,Kashiwabara Takuji,,de Graaf Jan C.,,A,,f5d6c3d3c4f4c5b3c2b4e3e2d2f3b6g6a5a4g4g5e6f7c6f6g3b5a6e1c1d7f2f1d1b1g2h5h4b7a3h1g1a2a1b2a7h2h3d8c8a8e8g8c7b8f8e7h8g7h6h7,
EGP Nederland,2014/01/01,54,Fransen Martin,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4e3f3g4f6c6e2f2c5f1d2e1b5b4g5c2h4a6b6a7b3c7a3a4c1e7d7e8f8g8c8d1g1f7b1h6g3h5h3e6d8b8g6g7h8h2a5a2a8b2b7g2a1h7h1,
EGP Nederland,2014/01/01,55,van Seggelen Trees,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4f6g5f3g6e6e3g4c5c7b4e2f1b3b5c6d7a4b6d1e7h5f7c2h3g3d2c1h2c8h6h7d8a5a6f8f2e8b7b8a8a7a3b2e1g1a1g2a2b1h1h4g8g7h8,
EGP Nederland,2014/01/01,56,Kashiwabara Takuji,,Sneek Marcel,,A,,f5f6e6f4e3d6g4d3c3h3c4g3g5f3h4e2d2d1f2b5h2b4e1f1e7e8c5h6f7b6c6f8a6c7a5d7c2c1h5h1g2g6g1a4a3b3c8d8a2b8b2a1b1a7h7b7g7h8g8a8,
EGP Nederland,2014/01/01,57,de Graaf Jan C.,,van den Berg Erwin,,A,,f5f6e6f4e3c5g5g3b5h4c4d6f3g4h6f2g6h5h3c3d3b4f1c6f7e7e8d8c8d7c7b6b3f8g8b7a8b8g7h8h7h2a7a6a5e2e1d2d1c1b1g2g1h1c2a2a4a1b2a3,
EGP Nederland,2014/01/01,58,Fransen Martin,,van den Berg Erwin,,A,,f5d6c3d3c4f4e3f3g4f6e2h4c6c5d7e7e6d2f2e1g5c8h3h6f1b5g3g6c1g1b4b6a5a6b3h5h7g2c7a4d1a3c2a7f8e8d8b1h1h2b8f7a1h8a2b2a8b7g7g8,
EGP Nederland,2014/01/01,59,van den Berg Erwin,,van Seggelen Trees,,A,,f5f6e6f4g5e7f7c5f3g3h3h5d8f8g6f2e1d6g4h4h6d7e2g2c8c7b6f1c4c6d3b3h1h2b4d1g1e3b5a5c1a6d2c2b1g7c3b2a4a2a7b8a8b7h8h7e8a3g8a1,
EGP Nederland,2014/01/01,60,van den Berg Erwin,,Sneek Marcel,,A,,f5f6e6f4g5d6f3g6e7f7e3d7c3d3c4b5b4e2d2d1e8g4c5c6d8c8b8c7a6f8g8a3a5f2h6b3h5h4h3g3h2g2h1g1f1e1c1c2b1b2a1h7g7a2h8a4b6a7a8b7,
EGP Nederland,2014/01/01,61,Fransen Martin,,de Graaf Jan C.,,A,,f5d6c5f4e3c6d3g5f6c4g6f3c3e6e7f7h4f8b4e2g3g4f1h6d7e8b5c7c8b6h3h5h7a3a4a5d8g7h8g8a6a7b7d1f2b3d2c2b1c1e1b2a1a2a8g1h1b8g2h2,
