tournamentName,tournamentDate,gameNumber,blackPlayerName,blackPlayerRank,whitePlayerName,whitePlayerRank,result,resultDetail,transcript,comment
Championnat de France,2012/01/01,44,Nicolet Stephane,,Lazard Emmanuel,,A,,f5d6c4d3c5f4d7f6d2c6e6b5b4e7c7b6f8e3f7a3g3g4c3d8a5e8c8c1a6c2e2a4a2f1d1e1b3b7f3g6a8a7h4a1h5g5f2h6h7h2g7g1b8h8g8h3g2b2b1h1,
Championnat de France,2012/01/01,45,Tastet Marc,,Nicolet Stephane,,A,,f5d6c5f4e3c4e6c6d3f3g4f7e7f8d7e8c8c7b3d2c3f2e2g5f6g6h5b4c1d1e1f1g1b5a4a5a6b6a7a3a2b7c2h3h4h6d8b1a1b2a8g7h8g8h7b8h2g3g2h1,
Championnat de France,2012/01/01,46,Clinton Samuel,,Nicolet Stephane,,A,,f5f6e6f4e3d6c4f3g4e2f2b3b4c3c5c6e1a3f7g5h6d3e7d7g6e8a4h4h5h7b5h3f8d2g3a5c1g8d8c8b7c7b6h2a6f1a2d1g1b2a1b1c2h1g2a8b8a7h8g7,
Championnat de France,2012/01/01,47,Nicolet Stephane,,Andriani Sandry,,A,,f5d6c5f4e3f6g5c6d3c4b4b3b5e6c3a4a3d2a6b6a5c2e2g6d7c7g4f1a7e8d8c8f3f2g3h4h5h6h3h2f7f8g8h8h7g7h1e7g2g1c1a2a1b7e1b1b2d1a8b8,
Championnat de France,2012/01/01,48,Nicolet Stephane,,Benoit Serge,,A,,f5d6c5f4e3c4d3c3b4b5e6a4c6f2g3c7f3d7b3d2e2a3f1g5c2h3g6f7g4c1h4e1h2h7b6h6a5a7a2g1b2a1b1a6d1g2h1h5h8g7g8f8e8f6e7b8c8d8b7a8,
Championnat de France,2012/01/01,49,Cluzon Gilles,,Nicolet Stephane,,A,,f5d6c3d3c5f4f6b3e3c4d2b4b6e6b5c6g5a5e7a6d7e8c8f7f8g8a3a4a7g6h6c2c1e1c7g7e2f1f2d1g1b2a2h4h8d8g4h3g3a1b1a8h7b8b7h1g2h5f3h2,
Championnat de France,2012/01/01,50,Betin Dominique,,Nicolet Stephane,,A,,f5d6c5f4d3f6e6d7g5c4g3g6e7e8d8f7g4c8g8f3h6e2f2c7d1b6e3c6c2f8b8h5h4h3h2g7a5a6b4b5a4a3b3b2h8h7a2a1b7a7a8g1c3b1d2h1g2c1e1f1,
Championnat de France,2012/01/01,51,Lazard Emmanuel,,Tastet Marc,,A,,f5d6c5f4e3c6f3g6e6f6d7b5e7f7g5c8b4c4a5a6d8h5g4e8f8c7h4g8h6a3a7c3b6d3b7g7c2a8b8a4b3d2e2f1d1a2h8h7b2b1c1e1f2g1g2a1h2h1h3g3,
Championnat de France,2012/01/01,52,Lazard Emmanuel,,Levy-Abegnoli Thier,,A,,f5f6e6f4e3c5g5g3g4f3c4d3g6h4f2d7e2c6f7f1b5h6h3e1h5h2d2f8e7h7d1d6c8e8c7a5d8b3b4b8a4a3b6c1c2b2g7h8g8g2a8a6a7b7h1g1c3b1a1a2,
Championnat de France,2012/01/01,53,Lazard Emmanuel,,Denis Aurelien,,A,,f5d6c5f4e3c6f3c3d3c4b3d2b4b5f6c2e6f2f1e7f7g4e2g3e1c1d1g5b1d7a6f8b6a5a4a2a3a7c7d8c8b8e8b2a8b7a1g2g8g7h7h8h6g6h5h4h1g1h2h3,
Championnat de France,2012/01/01,54,Lazard Emmanuel,,Benoit Serge,,A,,f5d6c3f4f6c4e3f3d3f2e2c2g4f1d1h4c6g3e6d2e1c1g5h6h5d7c5b4c7b5c8d8e8h3g6f7e7f8g8g7b6a6a3a5b7b8a8a7a4b3a2b2b1a1h2h1h8g2h7g1,
Championnat de France,2012/01/01,55,Lazard Emmanuel,,Cluzon Gilles,,A,,f5f6e6f4e3d3f3c5g4d6c4g5h6b5c3g3g6c2b3a4a3h3h4d2b4a2d1e2f2a5e1g1c1g2f1h7h8b1h1h2a1h5g7f7b2e7f8e8a6g8b6b7d8d7b8c8c7c6a7a8,
Championnat de France,2012/01/01,56,Betin Dominique,,Lazard Emmanuel,,A,,f5f6e6f4e3d6c5f3g4e2g5g6d2c6e1b5f2d3c4h5e7f7d7b3h4d8h6g3h3c3e8f8c8b8c7b6a5a4b4a6a2a3a7c2d1c1b1g2g7f1b2a1h2a8b7h8h7g1h1g8,
Championnat de France,2012/01/01,57,Tastet Marc,,Leblanc Aurelien,,A,,f5f6e6f4g5e7d7d6f3g6g4h5e3f7c3c8c5h3h4g3f2f1e8c6c4b5d8b3b8f8g8c7a4b6a5c2b4e2c1d3d2d1a3b2e1b1a1a2g1g2h6h7h1h2h8g7b7a8a7a6,
Championnat de France,2012/01/01,58,Andriani Sandry,,Tastet Marc,,A,,f5d6c5f4e3c6e6f3d3f7e7f6g6g5e8h6g3c4h4h5c3h3g4h2b5a5a6a7c7g8d7c8g7b6b7a4d8b4a3a2b3g2f2a8b8f8h1f1h7e2g1h8e1c2c1b2d2d1b1a1,
Championnat de France,2012/01/01,59,Tastet Marc,,Denis Aurelien,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f8b6b5a6f7b4f3c8e2f2f1d8d2g6g5h5b3c3a4a5a7a3a2c2g4h3c1g3h6e8b8h4h2b2g2h1g1h7g7h8g8a8b7a1b1d1e1,
Championnat de France,2012/01/01,60,Benoit Serge,,Tastet Marc,,A,,f5d6c4d3c5b4b5c6c2e6e7d2c3e3f3e2d1b3c1b6d7e8c8f8a3f7c7d8g8f4g5b7a8b8f6h8a7a5a4a6h5g4g6h6h4h3b2a2f1e1b1g7h7h2g3f2a1g2h1,
Championnat de France,2012/01/01,61,Tastet Marc,,Cluzon Gilles,,A,,f5d6c5f4e3d3f3e2c4c3c6g6f2b4f6e6e1g5e7d7f7f1g1d2d1g4g3d8h4h3h2b5c1g8c2b1a1g2a4a5h1a3b2b3a6b6a2f8c7h8g7b8b7a7h5e8h6h7a8c8,
Championnat de France,2012/01/01,62,Auzende Frederic,,Levy-Abegnoli Thier,,A,,f5f6e6f4e3c5g6f3d3e2c4c2c3d6g4e7c1g3b6h4d2d1g5f2e1f1g1b5c7d7e8f8g8b3a3f7h3h2h5h6a6b4c6a5a4b2h7h8g7a2g2h1a1b1d8c8b8b7a7a8,
Championnat de France,2012/01/01,63,Levy-Abegnoli Thier,,Leblanc Aurelien,,A,,f5f6e6f4e3c5c4d3f3e2g5g4c2d6c6d2f7b5b3c3b4a4d7e7d1e1f1h6g3c8c1b6h3h4e8a3d8c7a6a5a2f2b2b7g1g6g7f8h8g8h5a1b1a7h7h1b8a8h2g2,
Championnat de France,2012/01/01,64,Andriani Sandry,,Levy-Abegnoli Thier,,A,,f5f6d3g5e6d7f7d6e7f4c8e8g6g4c6f8h5h4h3g3f2e3f3h6h7c7g7b6a6b5b8c5a5b4c4a4a3c3d2b3c2e2f1d1b7e1c1a2a1a8g8d8a7h8h2g2h1g1b1b2,
Championnat de France,2012/01/01,65,Levy-Abegnoli Thier,,Denis Aurelien,,A,,f5d6c3d3c4f4c5b3c2e6c6d2e3b5b4b6e1a3e7f7d7e2c7f3g4c1f1f2g1h4g5b1h3h6g2g3d1h1h2f8e8g6f6b8a6a5a4d8a2b7a7b2a8c8g8g7h5h7h8a1,
Championnat de France,2012/01/01,66,Benoit Serge,,Levy-Abegnoli Thier,,A,,f5d6c4d3c3f4c5b3d2e3c2b4e2e6a3f3g5f2a4e1b6b5g3c1d1f1f7g4h3c6e7d7a5f8g2h1g1h4b2a2a1b1c8d8b7h2h5c7e8h6g8a8b8h8g6h7f6g7a7a6,
Championnat de France,2012/01/01,67,Clinton Samuel,,Auzende Frederic,,A,,f5f6e6f4g5e7e3f3d3c3f7d7d8c4c7g6h5h4h3h7f2g4d6g3h2f8e8c8b4c5c6b5a5a6b6g8g2e2a7a3d1e1f1c2d2c1b2b8h6h1g1b3a4a8b1a1a2b7g7,
Championnat de France,2012/01/01,68,Leblanc Aurelien,,Clinton Samuel,,A,,f5d6c5f4d3e3g4g5e6c4c6g6c3e7f8b4b5d7e8c8c7a5f6f7b6a6g8d2a3b3h6h4a2b8h5h7c2b1e1d1f2e2h3h2g3f3f1a4a7d8a8b7g7g2b2g1h1h8c1a1,
Championnat de France,2012/01/01,69,Clinton Samuel,,Denis Aurelien,,A,,f5d6c5f4e3d3e6f2c4e7f6c6d7c7f3b6b5a5d2e2e1c3e8f1c2d1c1b1d8g5g6g4h5f8g8f7h3h4b4c8b8b3g2g3h2h6h7h1g1h8g7a8b7a7a2b2a3a4a1a6,
Championnat de France,2012/01/01,70,Clinton Samuel,,Benoit Serge,,A,,f5d6c5f4e3c6e6f6d7b5g3e7g4f7e8f8c4d8g6h6a6a4b6b4c7h3h4a5a3f3e2e1g5f2d3c2d2h5a7b7f1c3d1c1a8b3c8b8a2b2b1g1a1g7g8g2h2h1h7h8,
Championnat de France,2012/01/01,71,Betin Dominique,,Clinton Samuel,,A,,f5d6c5f4d3e3g4g5e6c4c6f6f3e2g3f2e1h4h3d2h5d1c1c2b4f1g1g6b3c3e7h6h7f7e8g7g2f8g8a3b2a5a4a1b1a2a6h1h2h8b5a7b6d7c8b7a8c7b8d8,
Championnat de France,2012/01/01,72,Leblanc Aurelien,,Auzende Frederic,,A,,f5f6e6f4e3c5c4e7g4g3d7g5f7d6g6d3f3c3h6h5h2c8c7c6b6f8e8d8b4b3d2c2a3d1e1f1b1e2f2h3h4a6b5g2b7c1h1a1b2g1g7a8b8a2g8a7a5h8h7a4,
Championnat de France,2012/01/01,73,Auzende Frederic,,Andriani Sandry,,A,,f5d6c4d3c3f4f6b4f3e6e3g5g6g3h6c2c5d2d7c6h3d8b5a6e7b6d1f8e8f7c7c8b7a7a4a5a3b3c1a2a8b8a1e2g7h4f1h8g8h7f2h5g4h2g2h1b2b1g1e1,
Championnat de France,2012/01/01,74,Denis Aurelien,,Auzende Frederic,,A,,f5f6e6f4g5e7f7h5e8c5c4d6e3f3c7d7c3g6g4e2c8d3f2d8c6f8g8b3e1d2g3h4h3h2d1b4b5c2c1a6h7g2g7f1h1h6g1h8a5a4a2b6b7b8a7a8a3b2b1a1,
Championnat de France,2012/01/01,75,Benoit Serge,,Auzende Frederic,,A,,f5f6e6f4d3d6d7c5b4b5g3g4e7f7e3f3h4e2f2c6g6g5f8c8c4e8h6c3a6a3a4b3f1d2c1d1e1c2b1g2b2h2d8h5h1h3b6g1b8a5a2c7b7a1a7a8g7g8h8h7,
Championnat de France,2012/01/01,76,Cluzon Gilles,,Auzende Frederic,,A,,f5f6e6f4f3c5c6e3g5e7d7d6c4g6f8c8c7e8d8b4b8g7g3g4f7b5d2f2h8g8h7h6f1b6b7a8h5c1e2e1d3c3d1g1c2a6a3a4b3h4h3b1b2a1a2h2a5a7h1g2,
Championnat de France,2012/01/01,77,Auzende Frederic,,Betin Dominique,,A,,f5d6c4d3c3f4f6g5e6c5f3e3g4g6b6h3c6e2c7d7d2f2c2g3f1c1h4d1h5h6d8b1g2b3e1h1a1b5a5c8e7e8a2b4b2h2g1a6a3a4f7g8f8g7h8h7b8b7a7a8,
Championnat de France,2012/01/01,78,Denis Aurelien,,Leblanc Aurelien,,A,,f5f6e6f4e3c5c4d3c3f2e2d6c6b5d7e7b6c8a6a5d8a7f8c7f7f3b4e1g5g4d2g3g6e8h4h3b8h5a4a3h6h7g1d1b3f1c2h1c1g7h8g8h2g2b7b1b2a1a2a8,
Championnat de France,2012/01/01,79,Leblanc Aurelien,,Benoit Serge,,A,,f5f6e6f4e3c5c4d6c6b5d7e7b6b3c3f3g5c7d3a6a3b4a4d2a5a2e2c2g4g6c1h5f7f1e1h4g3e8h3h2b7d1f2b1h7g1f8d8c8g8h8a8g7h6h1g2a1a7b8b2,
Championnat de France,2012/01/01,80,Cluzon Gilles,,Leblanc Aurelien,,A,,f5f6d3g5e6d6g6h6h5h4e7f4d7e3f2e2f3g4g3d2e1f1h3h2g1c4f7c5d1c3b6b5a6b4a3c6b3b2g7c1c2h1a1b1g2h8g8h7b7f8c7a8b8e8d8c8a7a5a4a2,
Championnat de France,2012/01/01,81,Betin Dominique,,Leblanc Aurelien,,A,,f5f6e6f4e3c5c4d3f3e2g4g3d2h5f1d1f2b4g5c3c2h6b3e7b6c6b5g6h3a6d6a5f8d8f7c7d7c8h4h2g7g2h1h8h7e8b7g8b2b1c1e1g1a8a7a1a2b8a3a4,
Championnat de France,2012/01/01,82,Andriani Sandry,,Denis Aurelien,,A,,f5d6c4d3e6f4e3f6c5f3c2c6d7c7e7b6b5e8f8d2d8c8b8b3a5d1c3b4c1b1a4f7a3b7g8a6a8a7e1f1b2g7e2f2h8g6h5a1a2h6h7g5h4g3g4h3h2g2g1h1,
Championnat de France,2012/01/01,83,Benoit Serge,,Andriani Sandry,,A,,f5d6c4d3c3f4e6f6g5e3g4g6c7f3f7e7f8h3h4d8h2c6d2b3d7h5h6c5f2e2g3c1e1e8d1c2a3g8c8b8b1g1b6g7h8b5a8h7a5b7a7h1g2f1b4a1b2a2a4a6,
Championnat de France,2012/01/01,84,Cluzon Gilles,,Andriani Sandry,,A,,f5d6c4d3c5f4e3f3f6e6d2g5g4c6e2h3g6e7f2b5h6h5h4h7a6b3b4c3b6a3a4c2c1b2c7b1a1a2d1d7f8d8c8b8f7a5g7h8b7a8a7g8e8g3g2h1h2g1f1e1,
Championnat de France,2012/01/01,85,Andriani Sandry,,Betin Dominique,,A,,f5d6c4f4c5d3c6f6e6d7f7b6g5f3g6e7d8g4b5f8c7h4h5h6c8b3e3c3b4a4e8b8a6a5d2c2e2a7g3f1e1d1f2g1h3h2b1b2a3a2a1c1h1a8g2b7g8g7h7,
Championnat de France,2012/01/01,86,Denis Aurelien,,Benoit Serge,,A,,f5d6c3g5f6d3f4g4g3e3h3e6h4f7c4c5c2f3g6d2e7f8f2h6d7f1h5h2d8e8e1d1g8c6e2c7b4b5b3c1c8g7b8a5a4a3b6a7a6b7a8g2g1a2b2h1h7h8b1a1,
Championnat de France,2012/01/01,87,Denis Aurelien,,Cluzon Gilles,,A,,f5d6c3d3c4f4c5f6e3b5e6f2f3b4b3d7c6c2d2c7a6a5a4a3a2e1b6e2c1g4e7f7d1b2f1a7a8b7b8b1g1g2a1h2h1c8e8d8h3g3h4h5g5f8g8g7h7g6h6h8,
Championnat de France,2012/01/01,88,Denis Aurelien,,Betin Dominique,,A,,f5d6c3f4f6c4e3f3d3g5e6f2e2c2c5b6c6d2a6d7c7b5a5e7f8d8f7c8e8g8g6b4h4a4a3h6b3a7a8b2a2a1b1c1d1b7b8h8g7h7g4e1f1g1h5h3g3h2h1,
Championnat de France,2012/01/01,89,Benoit Serge,,Cluzon Gilles,,A,,f5d6c4f4e6d3c5b5e3c6d7f2f3e8e2g3g4d2h3f7e7f8f1f6e1g6c1d1c2h5g5b3c3h2h4h6h1g1g2b2h7g7b4a4h8g8d8c8c7b8a8b7a7b6a6a5b1a3a2a1,
Championnat de France,2012/01/01,90,Betin Dominique,,Benoit Serge,,A,,f5d6c5f4d3e3g4g5e6c4c3c6d7b4f2b5f6c7b3h3h5e8a4e7f7e2a5b6a6f8c8d8g8b7g6h7g3h2g2a2e1f3a3g1d2a7h1f1h4g7h8d1c1c2b2b1b8a8a1h6,
Championnat de France,2012/01/01,91,Cluzon Gilles,,Betin Dominique,,A,,f5d6c5f4d3c4e3c3e6b4c6f6g3f7e7d2b5f2g4a6g5b6f8c7e2f1d1e1f3c1c2d7b3e8a4b1a5g6a7a2h6h3h4b2d8b8b7a8h2g7a3c8a1h5g1h1h8g8h7g2,
Championnat de Pologne,2012/01/01,1,Cupial Milosz,,Nowak Dominik,,A,,f5f6e6f4g5d6e7g4f3h5e3d3c7f7c6c5g6d8h6h4h3e2b5c4d7b4f8a5e1d2g3c8e8g8b6f1f2d1g7b7a8g1c3b8a3b3c1g2h8h7a7a6a2b1h1h2a1c2a4b2,
Championnat de Pologne,2012/01/01,2,Nowak Dominik,,Cupial Milosz,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4a4a3a2b5c1g3f6f3e2f1e1d1e6a5a6b1g6d7g5g4c7e7b6f7h3h4h6c8h5f2f8e8g8h8g7h7g2h1g1h2a1a7a8b2b7b8d8,
Championnat de Pologne,2012/01/01,3,Sury Bartlomiej,,Cupial Milosz,,A,,f5d6c3d3c4f4e3f3e6f6g4g3g5h5h4h3g6h6c7c5c6b4b5f2a3d2d1a4a5d7d8e2b3b6f1e1e7a6a7e8f8f7g8c8b8c2c1g7h8h7h2g1h1g2b7a8a2b2a1b1,
Championnat de Pologne,2012/01/01,4,Cupial Milosz,,Sury Bartlomiej,,A,,f5d6c5f4e3c6d3f6e6d7g4g3g6h3g5f3h4h6f7h5e7f8c8c4c3d2e2c2d1e8c7c1f2g1b6d8b4b5a6a3b3a4g8b7g7h8h7b8a5b2f1e1a2g2a1b1h1h2a8a7,
Championnat de Sučde,2012/01/01,1,Fronmark Marcus,,Eklund Oskar,,A,,f5f6e6f4e3c5g5d6c4d3c6f3e7g6f7d7c7h6h4d8c3g4d2b5b4c8e2f8a6a5a4f2b6e8g3e1d1c1f1g1c2b1h5h3b2a1h7h8b3a2a3b7a8a7h2g2h1g7g8b8,
Championnat de Sučde,2012/01/01,2,Eklund Oskar,,Fronmark Marcus,,A,,f5f6e6f4e3d6g5d3c4e2c5c6d7f3g6e7f8f7g3h4g4h3c2d8c7c8f1d1e1g1f2h5g8e8b8c3g2b4d2b6b3a3b5a6b2a1a2a4a5b7a8a7h7h6h2h1c1b1g7h8,
Championnat de Sučde,2012/01/01,3,Eklund Oskar,,Fronmark Marcus,,A,,f5f6e6f4e3d6g4d3c3g3g5h3c4h4g6f3h6e2d2h5h2c1f1c5e1b4a4d1b1b5c2a3a2b3f2g2b6b7a5c6f7d7e7c7a8e8b8f8d8g7h7g8h8c8a6a7g1h1a1b2,
Championnat de Sučde,2012/01/01,4,Aspenryd Henry,,Wettergren Niklas,,A,,f5d6c4g5f6f4f3d3c3g6e3e6h5h4h3g4h6g3c5e2d2c6h2b4f1f2e1b3c2b1b5c1c7d7g2d1a4a3e8d8b6c8b8e7a5a6a1h1g1h7b2a2a7b7f8f7a8g7h8g8,
Championnat de Sučde,2012/01/01,5,Fronmark Marcus,,Aspenryd Henry,,A,,f5d6c4d3e6f4e3f3c6b4b3b5g4g5e2c5c2d2g3f6h6f7e7e8d8c8f8d7b8h5h4e1c3g6f1f2d1a3a5a4a6a7b2b6c7a1a2b1c1g1h7h3h2g2h1g8a8g7h8b7,
Championnat de Sučde,2012/01/01,6,Aspenryd Henry,,Fronmark Marcus,,A,,f5f6e6f4g5d6e7g4f3h5e3d3c7d7c6c5g6f8d8b8h6f2h3h4e2g3e8c8d2b5f1g2c2c3b3f7c4b4a6a4g1c1a5d1a3e1b2b6a7a2a1b1g8h8h7b7a8g7h1h2,
Championnat de Sučde,2012/01/01,7,Wettergren Niklas,,Eklund Oskar,,A,,f5f6e6f4f3c5c6d6g4d3c7d7g5h5e7f8h6h7g6f7d8e3h4h3e2d2c1g3f2b6c2f1c3e1b4b5c4a4a6a5b3a7g2h2b7d1a2h1g1b8b2a8c8e8g8a3g7a1b1h8,
Championnat de Sučde,2012/01/01,8,Eklund Oskar,,Wettergren Niklas,,A,,f5d6c3d3c4f4f6b4f3e6e3f2b5g4g6g5e2e1h5h4h3g3f1g1d2h6h7g2a5b3c2a4a3d1e7d7c5c7f7c6c1b1d8b6h1h2a1c8e8a6b2h8a7a2b7a8b8f8g7g8,
Championnat de Sučde,2012/01/01,9,Wettergren Niklas,,Eklund Oskar,,A,,f5f6e6f4g6c5g4g5f3e3d3h4h3h2c3c4h6d2b4b5b3c2d6a3a5a4a2c6c1f2d1e1f1g2g3b6e2c7e7f7d7e8f8c8a6b7a8a7b8a1d8h5h1g8h8g1g7h7b1b2,
Championnat de Sučde,2012/01/01,10,Steentoft Benkt,,Aspenryd Henry,,A,,f5d6c3d3c4f4e3f6c6c5d7e7e6b6c7b5g3b3f8e8d8d2b4c2g4f2g6f3f7h3a6a5e2g5f1c8a4a3e1c1a2g8h5h6h4g7h8h7b8b7d1g1g2b1b2a1a7a8h2h1,
Championnat de Sučde,2012/01/01,11,Ingelman-Sundberg S,,Fronmark Marcus,,A,,f5f6e6f4g6c5g4g5e3f3f2g3d3e2c3c4d2c2h6h5b6b5d6c6a5a4a3a6a7c7e7d7b4c1e1f1h3d1h4b3d8g2b1a1h1f7g1h2e8g8g7f8h8h7b7b2a2a8b8c8,
Championnat de Sučde,2012/01/01,12,Eklund Oskar,,Ingelman-Sundberg S,,A,,f5f6e6f4e3d6g5d3c4e2c5c6d7e7f3g6g4b6b4c3f8f7b5a5a6e8d8a7a3h4h6c8b8c7g8h5h3g3e1d2d1f1g1c2h2h7h8g2h1g7f2b3b2c1b1a1a2a4b7,
Championnat de Sučde,2012/01/01,13,Steentoft Benkt,,Aspenryd Henry,,A,,f5d6c5f4e3c6d3f3g3c3e6c4g4d2c1e1c2e2b5f7e7b6d7b4a5a6a3a4b3f2g1d8a7g5c8f1d1c7f8e8h6h3h4b7a8b8g6a2f6g7a1h5h7h8g8h2g2h1b2b1,
Championnat de Sučde,2012/01/01,14,Eng Tintin,,Aspenryd Henry,,A,,f5d6c5f4e3c6d3f3e6f6g4g3g5h4f2h3g6f1d7c7e7h7h5h6b6d8c8c4f8e8g2c2d2c1c3e2d1e1g1b7f7g7b2h1h8g8a6a8h2a7b8b1a5a4b5a3a1b4b3a2,
Championnat de Sučde,2012/01/01,15,Lofstrom Peter,,Steentoft Benkt,,A,,f5d6c5f4d3e3f6c6e2f3d7e6e7c7b6b5c4a5a6a7g5g3g4h5h6h3h4h7g6e8f8c8f7a4d8g8b7b3b4a3g2h2a2a1g7h8b2b1c1b8a8c2c3f1h1g1d2d1e1f2,
Championnat de Sučde,2012/01/01,16,Ingelman-Sundberg S,,Sosnowski Mateusz,,A,,f5d6c4f4c5f6g5c3e6b6b5c6d3a5d7c7e7b4a3d8a7b3a2d2c2e3f2c1d1e1e2f1b2a1b1a4b7a6g3f3g2a8b8c8g1h1g4h2h4e8f8h3h5g6h6h7g7g8h8f7,
Championnat de Sučde,2012/01/01,17,Ingelman-Sundberg S,,Zemelka Jan,,A,,f5d6c4g5c6c5e6c3b6d3f4e3g6f6h5e7g3f3f7d7e8c8c7b5g4h3d8f8a4h4g7h8g8a6b4a3a5b7a8b8a7h7h6b3b2a2a1d2d1e2c2c1b1e1f2g1f1g2h2h1,
Championnat de Thailande,2012/01/01,1,Iamchirangkul Sitth,,Aunchulee Piyanat,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5g4h5c8d8c5c6e8b8g7h3c7b6b5b3e3a6a5a4c2b4h4f2e2e1h6c1h2h8g8h7a8h1a2b2g3d2a1a3d1f1a7b7b1g2g1,
Championnat de Thailande,2012/01/01,2,Aunchulee Piyanat,,Iamchirangkul Sitth,,A,,f5d6c3d3c4f4f6g5e6c5f3e3g4b5b4f7h4g3d2f2f1c2h3c1e2a3f8e1d1g1e7h6g6g7c7e8b3d7h8g2c6a4a6a5a2b7b2h5h7g8b6a1b1a7d8c8b8a8h1h2,
Championnat de Thailande,2012/01/01,3,Pattarakul Nida,,Panajarn Linsue,,A,,f5d6c3d3c4f4c5b3e2c6b4a3c2e6b5a4a6b6f7g5f6d7e7g6g3d2a5e3a2f1e8c7g4f3a7c8d8f8h6h4h5f2c1e1h3g7d1b8h8b1g8g2a8h2b7h7h1g1a1b2,
Championnat des Pays-Bas,2012/01/01,1,van den Berg Erwin,,v/d Biggelaar Nicky,,A,,f5f6e6f4e3c5g5f3g6e7d6f7d8e8f8d3c4c3g4c6g3h3f2c7e2h5h6h4h2d7c8d2c1f1e1g2b3b4a4d1b8c2b6b1b2a5a3a1a2b5h1g1a6h7g7a7b7a8h8g8,
Championnat des Pays-Bas,2012/01/01,2,v/d Biggelaar Nicky,,Hobo Roel,,A,,f5d6c3d3c4f4f6g5e6f7c6c5g3f3e3b4b3e2f1d2g6b5a5e1f2g4a4a3h3h5a2e7h4h2d7c8d1c1c2b2e8g1a1b6c7a6a7f8b7a8b8d8g7h6h8g8h7b1h1g2,
Championnat des Pays-Bas,2012/01/01,3,v/d Biggelaar Nicky,,Helmes Jiska,,A,,f5d6c5f4e3c6e6f6g4c4g5c3d7d8b5b4g6h5d3b3a3a5h6h7c7e7c8e8a4b6f8c2a6e2f2h4d2e1d1c1f3f7g8g7f1g1g2a2a1h1g3b7b1b2h8h3h2a8a7b8,
Championnat des Pays-Bas,2012/01/01,4,v/d Biggelaar Nicky,,Praseptyo Linda,,A,,f5d6c3d3c4f4e3f3e6f6g4c5g3e2d2d1b6g5f2b5h6f1c6d7c7b4d8e8f8e7c2h5b3h3c1a5e1a4a6a7g1b8a3a2g2b2f7g8h8h1c8b1g6h7h4g7h2b7a8a1,
Championnat des Pays-Bas,2012/01/01,5,de Graaf Jan C.,,v/d Biggelaar Nicky,,A,,f5d6c3d3c4f4e6b3e2c5c6f6b5d2e3f3f2e1f1c2d1b4c1f7a4d7d8e7b6a5e8c8b8f8g8c7a3a2a7b2g3h3h4h5g4a6a1g2g7h2g5b1b7a8g1h8g6h1h7h6,
Championnat des Pays-Bas,2012/01/01,6,Hobo Roel,,van den Berg Erwin,,A,,f5d6c4b3d7e6f6d3b4f3e3g5f4e7g6c5c3e2d2f2g3g4b6c1e1f7h4h3h6f1c7c6d8e8g1c8b7a8a3a4a5b5f8c2b2b1a2g7h8h7g8a1b8a6a7d1h5h1g2h2,
Championnat des Pays-Bas,2012/01/01,7,van den Berg Erwin,,Helmes Jiska,,A,,f5d6c3g5c6b6g6c5f6e3c4f4e6d3b5f3h5a4a5a6b3b4c2c1c7a3g4c8d2d1g3d7b7h4d8e8b8f7e7f8g7h8h7e2f2h3h2h6a2a1g8h1f1g1g2e1b2b1a7a8,
Championnat des Pays-Bas,2012/01/01,8,Hoetjes Tim,,van den Berg Erwin,,A,,f5d6c4b3c6e6c5d3e3b5d2b6d7e8c8e7c7f6b4a3a4a5a7g4h3a6a2f4g3f3e2f7g8c3g6g5h6c2b1f8d8g7b7h4h5a8b8a1h7h8b2c1d1e1f1f2h2g2g1,
Championnat des Pays-Bas,2012/01/01,9,Kortendijk Albert,,van den Berg Erwin,,A,,f5d6c3d3c4f4f6f3e6e7d7b3e3e2g3g4h4g5d2b4f2h5c5b5h6h3g6f7c6b6h2c2c7g7d8f8e8g8a4a6a3e1f1c1h7c8a5d1a7g1b7b8g2b2a8h8b1h1a2a1,
Championnat des Pays-Bas,2012/01/01,10,van den Berg Erwin,,Sneek Marcel,,A,,f5f6e6f4g5d6f7g6h5f8e7e8f3g3e3e2d7d8d2h6d3c4f2h4h3g4c3h2g7c2c5b4b6c6b3a6a5c1e1d1b1a3a4b2a1a2b5g2f1g8h1g1h7h8c8c7b8b7a7a8,
Championnat des Pays-Bas,2012/01/01,11,van Heere Mark,,Hobo Roel,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5a5a4a3b6a6f7g6e7f8c8d8h6g4e8b8c7g8h3f2e1g1d2b7a2a1f3g7f1d1e2c2a8a7h8h4h2h1g2h5h7b1b2c1,
Championnat des Pays-Bas,2012/01/01,12,Hobo Roel,,Aubroeck Patrick,,A,,f5d6c5f4e3c6d3f3e6f6g4g3g5h5h4h3g6h6f2f1c7c4c3e2d2d1c1d7e1b1h2h1g1g2a1b6b5a5f7f8c8e8e7g7b4a4b3a2a3b8a8d8g8h7h8c2a6a7b7b2,
