tournamentName,tournamentDate,gameNumber,blackPlayerName,blackPlayerRank,whitePlayerName,whitePlayerRank,result,resultDetail,transcript,comment
Ferrara Open,2013/01/01,5,Puzzo Luigi,,Marconi Francesco,,A,,f5f6e6f4g5e7f7c6f3g4e3g6h3d3c4d7d6e2c8c3f8b4h4h6g3c5b5f2d2h5b6h2e1f1a3a4a5b3g1d1c1c2b1g7b2a1a2h1g2b7c7a6h7h8a8g8e8d8a7b8,
Ferrara Open,2013/01/01,6,Marconi Francesco,,Chiarulli Giuseppe,,A,,f5d6c3d3c4f4f6f3e3b4g5e6g3c2c5e2f2g6c7d7c6h5d1g4d2c1h4e1f1g1b5b3a4a3b6a5a6a7e8c8h6h3h2g2h1b7b8a8a2b2d8e7h7g7b1a1g8h8f8f7,
Formex Medical Open,2013/01/01,1,Hobo Roel,,Helmes Sido,,A,,f5f6e6f4g5e7f7d6f3g6d8h5e3d7c3d3c4c5e2g3h3b4c8c2c6c7d2d1g4h4b3e1a3b5c1b1a4a6a5f8f2e8g8a2h6b6b8g7h8h7b2a1a7a8b7f1g1g2h2h1,
Formex Medical Open,2013/01/01,2,Helmes Sido,,Kortendijk Albert,,A,,f5d6c3g5c6b6f6f4g6c5e6e7f7d3f3e3c4b3b5a4e8b4h5g3a5a6a3a2g4h7h6h4c7d7b7g8d8g7h8f8h3a8a7b8c8h2g2h1f2e1f1g1d2e2c2b1b2a1d1c1,
Formex Medical Open,2013/01/01,3,Helmes Sido,,de Graaf Jan C.,,A,,f5d6c3d3c4b3c6b6d7e8c2e2c5b5b4e3d2a3c7d8f3c1a4a5a7e7e6f7d1f6f4g6g5h5h6h4h3g4g3g2f2e1h1f1g1h2b1g7h8h7g8f8c8a6a2b7a8b8b2a1,
Formex Medical Open,2013/01/01,4,Kortendijk Albert,,v/d Biggelaar Nicky,,A,,f5f6e6f4e3c5c4d3c3f2c6d2e2d7g3f3g5d1e8d6c7g4c1g6h5h4h3b1e7h6h7g2h1h2g1h8e1c8d8f8f7b8b7f1a1a8b5b4a5a3b3c2b6a7a6a4b2a2g7g8,
Formex Medical Open,2013/01/01,5,Aubroeck Patrick,,Sneek Marcel,,A,,f5d6c4d3e6f4e3f6c5c3d2e2f3e1c1g4f2c2b3a4a3f1a5b6b5a6d1a2g1b4c6d7c7d8g3h3g2b2b1h2h1c8b8g5h5h4b7h6a8a7a1g7f7g6e7e8f8g8h7h8,
Formex Medical Open,2013/01/01,6,Praseptyo Linda,,Aubroeck Patrick,,A,,f5d6c5f4e3c6d3f6e6c3c4d7g4b5e7g3g5f8b3f3e2h6h4h5h7h3h2g6f2b4a4d2c2d1c1b1f7e1a6a3a5b2f1b6d8c7c8b7a1a2b8e8g8a8a7h8h1g7g2g1,
Formex Medical Open,2013/01/01,7,Hobo Roel,,Kortendijk Albert,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3f7f8f2d2c2f1d1d7e7e8c8c5c6d8g8b6g7a4b3e1b2a3c1h8h7e2g1b5g2h1h2a1c7b8a5b1a2a6a7a8b7,
Formex Medical Open,2013/01/01,8,van den Berg Erwin,,Hobo Roel,,A,,f5f6e6f4g5e7f7h5e3d3g4g6f3e8c4f2g3d2f8g8f1e2h3c6e1d6c5b3b4a3d1c2c3c1b1h4h6g2b5b6d8c8h1g1h2a1h7b2a2a4d7g7h8a7a6c7a8a5b7b8,
Formex Medical Open,2013/01/01,9,Fransen Martin,,Hobo Roel,,A,,f5d6c5f4d3c4c3c6e3f6c7b6d7b5b4e6a6a3a4e8d8f2f8e7f7a5a2d2d1b2e2f3a1c8a7b7g1e1f1g7h8c2b3g8b8a8g6g4g5h5h3h4h6g3h2h7h1c1b1g2,
Formex Medical Open,2013/01/01,10,Hobo Roel,,de Graaf Jan C.,,A,,f5d6c3d3c4f4f6f3g4g5e3e2d2h3f1g3h6h5f2e1d1c5e6c1b1f7c2b4a4e7g6b2b5c6e8g2d7c7h1h2b6c8g7d8f8h8h7b7a1b3a2a3a5a6a8a7b8g8g1h4,
Formex Medical Open,2013/01/01,11,Praseptyo Linda,,Hobo Roel,,A,,f5d6c5f4e3c6d3f6e6d7g4g3e7c7c4f3d8c8g5h4f7f8b8g6b6e2f1c2h6e8g8c3d2h5f2c1d1e1b1g2b3b5a6a4b4b7g1h7a8a7g7a3a5h8a2a1b2h1h2h3,
Formex Medical Open,2013/01/01,12,Kortendijk Albert,,van Heere Mark,,A,,f5d6c5f4d7f6d3c3b3d2e1b6b5b4a3c7e7c6a4e6c8f8a5d8e8b8f7g8g6c4e2g5g3g4h5h4h3h7e3f3h6h2g2h1f2d1c1c2f1g1b2a2b7a8g7h8a1b1a7a6,
Formex Medical Open,2013/01/01,13,Helmes Jiska,,Kortendijk Albert,,A,,f5d6c4d3c5f4e3f3c2b4b3c3d2e2c6a3f1e1d1e6a5f6f2b2a4a6b5a2d7c1a1b1a7d8g3b6g4g5c7c8e7h4f7f8h3g6h5h7b7e8g8h8g7h6h2g2h1g1a8b8,
Formex Medical Open,2013/01/01,14,Kortendijk Albert,,Praseptyo Linda,,A,,f5d6c5f4d7f6d3c6c7c3b3b5b4b6c4e6e7e2d2e3f7c1a6c2g6a3g5h5d1f8f1a5e8h6g8b7a4d8a2h8g7b2b1e1a1h7a7g1h1f2f3g2g3h3h2a8h4b8c8g4,
Formex Medical Open,2013/01/01,15,Ilbrink Jarl,,Kortendijk Albert,,A,,f5d6c3g5f6d3f4e6c5c4h6c6b5b4e7g3f3e3f2g4h3b3c7d7c8a4e2e8b6f8a5f7d8h4h5d2d1c1b1e1f1c2g8a6a2a3a7g7g6h8h7b8b7a8b2a1g2h2g1h1,
Formex Medical Open,2013/01/01,16,Ilbrink Jarl,,van den Berg Erwin,,A,,f5d6c3d3c4f4c5b4b5b3e3c6b6e6c7d7d8e7d2g4g3f6a4a6e8f7h4d1e2c2g5f8g8h5h6a5a7b8e1a3a2f1f2f3c1b1g2b7c8a8b2g6h7a1g1h1h2h3g7h8,
Formex Medical Open,2013/01/01,17,de Graaf Jan C.,,Fransen Martin,,A,,f5f6e6f4e3c5g5f3g4g6g3d6f7h5d7e7e8f8c3d3c4c8d8c6c7f2c2e2h6h4d2h7g7h8g8b3b4a4f1b5b6e1c1d1g2h3h2a6a5b7a2a3b2a1a8b1b8a7g1h1,
Formex Medical Open,2013/01/01,18,de Graaf Jan C.,,Sneek Marcel,,A,,f5f6e6f4g6c6g3g4c5e7d6f7f3d3h5b6g5h6e3c4d7e2d8c8f8c7e1e8c2h3h4d2b8g7a5f1g1f2b5d1c1b4g2c3a3a4b3h1h2b1b2a6h8g8a7a1a2a8b7h7,
Formex Medical Open,2013/01/01,19,de Graaf Jan C.,,van Heere Mark,,A,,f5f6e6f4e3d6c4f3g3c3c5d3e2b5g4c2a6f2e1b4c7g5d2h4e7f7b6d7a3a4a5b3c1f1e8f8c6h3g1d1g2b8b7b2a2h1h2a8a7a1b1c8g8g7h8h7h6h5g6d8,
Formex Medical Open,2013/01/01,20,Praseptyo Linda,,de Graaf Jan C.,,A,,f5d6c4g5f6f4g6f7c6c5d7e7e6c8d8e8h4b5c7e3a5d3c3b4d2a6f3b3a7b6g8h6c2e2d1f1a2e1c1b1f2g1g2h5h7h1g3h2g7f8b8g4a3a4b7a8b2a1h3h8,
Formex Medical Open,2013/01/01,21,Sneek Marcel,,Praseptyo Linda,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4b5a3e2a4f3e6d1g4a5a6c1f2b6f1f6e1g1b2g5h6h3h4g3a7g2f7e7c7d7g6a1c8h5b1d8f8b8e8g8g7h8h7a2h1h2b7a8,
Formex Medical Open,2013/01/01,22,Sneek Marcel,,Ilbrink Jarl,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4f3e6a4b5e7f6g4g6f7e2h6a3a2d7c8d8a5a6a7b6f2f8f1e1e8b8c7h3g5g8h4g3d1c1b1g2h1g1h2a1b2a8b7h7h8g7h5,
Formex Medical Open,2013/01/01,23,Sneek Marcel,,de Blois Rick,,A,,f5f6e6f4e3d3f3d6e7d7c6c5c7d2e2b6g3g4h5f1c1e8d8d1f8c8b8f7g5g6h6h4g8g7c3b4b3f2h8c2e1c4g1a4b5a5h7g2b2b7b1a2a1a3a6a7a8h2h3h1,
Formex Medical Open,2013/01/01,24,Ilbrink Jarl,,Helmes Jiska,,A,,f5d6c3d3c4f4c5b3c2b4e3e6b5f6a5a4a3c6b6f3c7c8d7f2f7d2d1e2e1f1g1f8g3b1g4b2g6g7e8h6d8g5h5e7h7h4h3h8g8h2a1c1g2a2b8a8h1b7a6a7,
Formex Medical Open,2013/01/01,25,de Blois Rick,,Praseptyo Linda,,A,,f5d6c5f4f3e3c7c6c3d7e7e6f6d8c8f8c4d3c2d2b5b4c1a5b6e1d1b1a3a4b3a2f7b8b7g8b2a8g7e8a7h7h8a6h6g3e2g6g5f1f2a1h3h5h4g4g1g2h2h1,
Formex Medical Open,2013/01/01,26,de Blois Rick,,Ilbrink Jarl,,A,,f5d6c6f4e6c5c4b5f3e3b4d3b6a6b3c7a4a3c3a5c8d7f6e7d8a2a7a8b7b8f7e8f8g8g7h8g5g6h6h4h5h7g4g3f2h3h2f1e2e1d2c2c1d1g1b1a1b2g2h1,
Formex Medical Open,2013/01/01,27,Fakira Ishan,,Ilbrink Jarl,,A,,f5f6e6f4g5e7f3e3d6g4g3c4d3c3e8c5b5h4h5h6g6b4a4d2c2h3f2e2e1c1d1f1g2f7f8a5c6d7c8h1b3g1h2b1b2a1a6a2a3a7c7b6b7a8g7b8h7h8g8d8,
Ghent Easter,2013/01/01,1,Schotte Tom,,Praseptyo Linda,,A,,f5d6c3d3c4f4f6f3g4g3e6g5e3e7d7e2h4c5h5b4d2f2h3c7d1e1c6c1b5b3a4a6a5g6a7a3a2b6g1h6h7g2f8d8h2f7b2h1g7g8h8e8f1b7c8b1a1c2a8b8,
Ghent Easter,2013/01/01,2,de Wael Jeroen,,Schotte Tom,,A,,f5f6e6f4e3c5c4e7b5e2f3d3f2d2c3c2f1e1c1g1g4g5f7d6c7g6h4c6d8h3d7h5h6h7d1b1g2f8g3e8g8b3b4a4a5a3a2a6b6a1b2a7b7a8b8c8g7h2h1h8,
Ghent Easter,2013/01/01,3,Schotte Tom,,Vaes Dimitri,,A,,f5d6c3d3c4f4f6f3g4g5e3e2d2b4f1f2g3h4b5b3e6c1g6h7c6e1c5a5g2f7a4a3b6e7h5h3d8e8h6c8h8d7h2g7a6a7d1c2b1h1g8f8b8b2c7b7a1a2g1a8,
Ghent Easter,2013/01/01,4,de Graaf Jan C.,,Schotte Tom,,A,,f5f6e6f4e3c5g5g3b5h6f7d6g4f3f2d2h3h4e2e7c3d3c4d7c8f1h5c6h7g6f8d8e8c2d1e1c1b6c7b7g1a4a5b3a3g2a7a8b8g8h1h2b4h8g7b1a1a6b2a2,
Ghent Easter,2013/01/01,5,Schotte Tom,,Kortendijk Albert,,A,,f5d6c3g5c6b6f6e7h5f4g6c5e3h6h7d3c4b5f7f3b4g4h4g3d8c2d2f2e2e1d1f1c1g2h3h2h1g1e6b3b2e8a5c8a4a6a7a3a2a1b1a8d7b7b8c7f8g8g7h8,
Ghent Easter,2013/01/01,6,Schotte Tom,,van de Zande Josber,,A,,f5d6c3d3c4f4f6g5e3e2f2d2c5f3g4b6g3b5d1b4c1h4e6e7c2h3h6g6f7e1f1e8b3a3b2b1a1a2a4a5a6g7b7a7a8g1h1b8h8g8g2h2h5h7f8c6d8c8d7c7,
Ghent Easter,2013/01/01,7,Sneek Marcel,,Schotte Tom,,A,,f5f6e6f4e3c5c6d6g4d3c3f3g3e2d1f2e7c2c1f1g5h3c7h4e1d2g1b4h5h6g6d7b3b5c4f8e8b6a3a4g2h1h2b1g8a2b7a8a5b8c8d8a1b2g7f7a7a6h7h8,
Ghent Easter,2013/01/01,8,de Graaf Jan C.,,Praseptyo Linda,,A,,f5d6c3d3c4f4e6f6e3c5c6b6c7b5e7f3d7d2e2b4b3c2g6a3d1f7g5g4f8c1h4f1e1f2b2h3h2d8e8c8b8h5h6h7h8g8a6a8a5a7g7b7a4a1g2g3a2b1g1h1,
Ghent Easter,2013/01/01,9,de Wael Jeroen,,de Graaf Jan C.,,A,,f5d6c5f4e3c6d7e6f6d3c7g5e7f7g6d2e8f8h4h6g3h5c3h3c4f2g4d8c2f3d1b5c8b8e2b4b3a2g1b1c1e1h2h1f1g2h7h8b6a6a5a4a1b2a3a7b7a8g7g8,
Ghent Easter,2013/01/01,10,Vaes Dimitri,,de Graaf Jan C.,,A,,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7g6e2f1h5h7b6h3g3h2b5b4a3f8c2d8c1d1e1b1g2b3h6h4a2g7e8b8b7a4a6a8a5b2a7a1g8h8g1h1,
Ghent Easter,2013/01/01,11,Van Damme Brecht,,de Graaf Jan C.,,A,,f5d6c5f4e3c6d3f6g4b5g6g5f7e7e6f3c4h5e8g3h6f8g8d7d8b3b6c7a4c8b8c2d2c1c3a6a3b4b2e2a5b7b1a1e1f1h4d1f2g2h2h3g1h1a7a8a2g7h7h8,
Ghent Easter,2013/01/01,12,Vanhoutte Tine,,de Graaf Jan C.,,A,,f5d6c5f4d3e3f6e6f7c6c4e7c7c2d2c1d1e1g4c3f2f3e2b6b3b5e8b4d7c8a5d8a6f8b2g8a4b1b8a8g7g5h5h8g6h7h6h3h4a1a2a3h2g1g2f1g3h1b7a7,
Gran Maestro,2013/01/01,1,Borassi Michele,,Di Mattei Alessandr,,A,,f5f6e6f4g6d6e3d3g4e2g3e7c6c5f3g5d7c8f7h4f8e8c4h7h5h6d2c1f2h3f1h2d1c7g7b6g2b5a5c3b3h1g1a3a6a4b4a7b2g8b1a2d8h8b8a1c2e1b7a8,
Gran Maestro,2013/01/01,2,Scognamiglio Paolo,,Di Mattei Alessandr,,A,,f5f6e6f4c3d6f3c5g4h3h5g3e7f7g6f8c6h4h2c7b4d7g5c4b5d3e3a5e8d8b3c2a6a7d2d1e2f1e1a2b6g8b8h7a3a4b7f2h6h1g1g7g2b2c1b1a1a8c8h8,
Gran Maestro,2013/01/01,3,Di Mattei Alessandr,,Ilacqua Gianluca,,A,,f5f6e6f4g6c5g4g5d3f3h5e7e3f2d2e2c3c1g3f7d6b4d8c2b6b5c4c6c7h4h3h6h7d7a5c8b8g7d1e1h8g8b3a6a7a3b7a8a4h2g1f1h1e8a2a1f8b2b1g2,
Gran Maestro,2013/01/01,4,Marconi Francesco,,Di Mattei Alessandr,,A,,f5f6e6f4f3c5c6d6e7d7c3c4b5b4e8c7b8c2b3a5a6a3b6c8d8a4d3e2e3a7g3g4d2f2f1c1d1h4b1f8g8e1b2a1a2b7a8g1f7g2h3g6h7h6g7h8h5g5h2h1,
Gran Maestro,2013/01/01,5,Di Mattei Alessandr,,Di Pietro Massimo,,A,,f5d6c3d3c4f4f6f3e6e7d7c5c6g6f8b4g5e8f7b6d8h4e3e2d2d1c2f2h6c1h5h7g4g3c7b8b5b7c8g8a8a7h8a6a5g7b3a4b2b1a3a2a1e1f1g1g2h1h2h3,
Gran Maestro,2013/01/01,6,Scognamiglio Paolo,,Borassi Michele,,A,,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7g6e7e2c8f2c7f3b6h3b5h6d2c1b4c2d1e1b3f8h4d8e8g4g8h5g2a5g1a2a4a3f1h1h2g7b2b8a8b1b7a1h7h8a7a6,
Gran Maestro,2013/01/01,7,Sperandio Roberto,,Borassi Michele,,A,,f5d6c3d3c4f4f6g5e6d7e3c5f7e7c6f8g4b6c7d8h6b5g6h4e8h3g7g3f3c2b4d2e2a5a3f1b3f2a6a4b7c8b8b2a1a2b1c1d1h8e1g8g1h7h5g2h1h2a8a7,
Gran Maestro,2013/01/01,8,Ilacqua Gianluca,,Borassi Michele,,A,,f5d6c3d3c4f4f6b4f3e6e3f2d2g5e7d7h6e2f1c1a5g4c6c7c5b3d8a4h3g6g3b5b6f7f8h4h5g7a3c2e1d1b1a6a7b2b7c8e8g8b8a8a1a2h8g1h1h7g2h2,
Gran Maestro,2013/01/01,9,Borassi Michele,,Marconi Francesco,,A,,f5f6e6f4g6d6e3d3g4e2g3e7c6f7c5f3g5c4d7h3b3c7d8h4c3c8f2e8g8e1d2f8b8h7g1f1d1b2h6h5a1b4b6b5a5b7g2c2a8a7a6a2a3a4b1c1g7h8h1h2,
Gran Maestro,2013/01/01,10,Borassi Michele,,Puzzo Luigi,,A,,f5d6c5f4e3c6d3f3e6f7g4c4g3g5h6c3g6d2c1e1c2e2b4b3f6h4h3h2a3f2f8e7e8a5d7c7f1g1b8d8c8g2d1b1h5h7a4b5a6g7h1b7a8a2a1b6a7b2h8g8,
Gran Maestro,2013/01/01,11,Borassi Michele,,Di Pietro Massimo,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8e2b5a5b4d2g6b6c3f8e8c8f7g5a4a3a6h6b3a7g7g8g4h3c2a2h4h5g3b1f1h2d1g2c1f2a1b2a8b7b8e1g1h8h7h1,
Gran Maestro,2013/01/01,12,Scognamiglio Paolo,,Sperandio Roberto,,A,,f5f6e6f4e3c5c6d6e7f7g4d3d7g5c7b6b4b5a6c8a5d8f3c4c2a3b3c3d2h3b7e2f1c1d1a8f2a4a2e1h4h5g3g1g6h6b2a7e8f8g7h8b8g8h7a1b1g2h1h2,
Gran Maestro,2013/01/01,13,Ilacqua Gianluca,,Scognamiglio Paolo,,A,,f5f6e6f4e3c5g5g3g6f3d3e2c4c3b5b6b3b4c2d6g4d2a4e7e8a3a2h4e1f1g1f2c7d7f7c6c8c1b2h5d1h6g7d8h7h8a7a6a5a1b7b1h3h1g8f8g2h2a8b8,
Gran Maestro,2013/01/01,14,Marconi Francesco,,Scognamiglio Paolo,,A,,f5f6e6f4f3c5c6d6e7d7c3c4b5b4e8c7b8c2b6a5d3e3a3a6a4a2d2d1f2e2c1g4e1g1g3b3h4h2g6f7h3h5g5g2h6h7h1f1a7b2a1b1h8d8g8c8g7f8b7a8,
Gran Maestro,2013/01/01,15,Puzzo Luigi,,Scognamiglio Paolo,,A,,f5f6e6f4g5d6f3g6f7h5h4h3c3c4e7d7c6c5g4b5c8e3h7c7b6a5a6a7d2f8e8g3d3c2b3a4b4d8g8a3c1b2b7e1e2d1f2f1g2b1a2a1g7h6h8b8a8g1h2h1,
Gran Maestro,2013/01/01,16,Scognamiglio Paolo,,Di Pietro Massimo,,A,,f5d6c3d3c4f4e6b3e2e3d2c5g4e7f3g5f6h4f7c2c6d7b5b4g6a6b6f8c1f1h6g3e1h5g7c7c8g8f2d1g1b2d8e8h8h7b7a8a7b8b1g2a1a2a3a4h2h1h3a5,
Gran Maestro,2013/01/01,17,Sperandio Roberto,,Ilacqua Gianluca,,A,,f5f6e6f4g5e7f7d6d8h6c6g6c4f8h5h4c3d7c8c7e3e2d3g4e8b8c5d2c2f3d1b4b3b5h7e1h3c1a6a5a4a2b6g7f2a3a1a7f1g1b1b2h1g3a8b7g8h8g2h2,
Gran Maestro,2013/01/01,18,Sperandio Roberto,,Marconi Francesco,,A,,f5f6e6f4g5e7d7g6e8h6g4c5f7f8h4d8f3h5h7e3d2c8d6c6d3e2e1f2c4b3b5a5a6a7b4a4b6c3c7b8c2f1g1c1g2h3g7h1h2d1g3h8g8b7a8a3a2a1b2b1,
Gran Maestro,2013/01/01,19,Di Pietro Massimo,,Sperandio Roberto,,A,,f5f6e6f4e3c5c4d7b6e2f2d2f3g3g4d3d6h3c1d1g5c3f1e1h4c2e7h6h5b5b4c6d8a3f7a4a5c7c8a6b3g6g2g1h1h2b1a2g7h8h7e8b7f8g8b8a8a7a1b2,
Gran Maestro,2013/01/01,20,Ilacqua Gianluca,,Marconi Francesco,,A,,f5f6e6f4g5e7e3f3c5h5g4d2d7d6f2g3c1c8e8e2g6f8g8f7c7e1g1b8h4f1d1h3h7b5c4b3c6d3h6d8a8h8c2b6a7g7a6b4a3b7c3b1h2h1g2a2a4b2a5a1,
Gran Maestro,2013/01/01,21,Ilacqua Gianluca,,Puzzo Luigi,,A,,f5d6c3g5c6d3e6e7f6c5d7c4b5b4f4g3e3e2c2g6e8c7b6f8f2f7d8g4d2f3g8a5a6f1h4h3h6e1d1c1b2c8b8a4b3a7g2h1g1h5g7a3a1b7h2h7a2b1a8h8,
Gran Maestro,2013/01/01,22,Di Pietro Massimo,,Ilacqua Gianluca,,A,,f5f6e6f4e3c5c4d3f3e2f2c3d2c2b4c6d6d1e1c1b6b3g5a5a4a3b1b5a6b2g6h5g3h3h6g4h4h7g2f7a1a2e7e8g7h8f8g8d7d8c7c8b7b8a7h1g1f1h2a8,
Gran Maestro,2013/01/01,23,Marconi Francesco,,Puzzo Luigi,,A,,f5d6c3d3c4f4f6f3e3b4g5e6g3f2d2h5h6h4g6g4h3c1d1c2f1e2b1h2e1h7b3e7a5a3b5c5f7f8b6c6a4b2a1a2g2a7g7h8d7d8a6b7b8a8c8c7e8g8g1h1,
Gran Maestro,2013/01/01,24,Di Pietro Massimo,,Marconi Francesco,,A,,f5f6e6f4e3c5c4e7c6e2f3f2g4g3g5h6d7h5h4h3d1e1e8d6d3c1g1f1b1f8g8d2g6h7f7b3b5c3g2b4a4c8c7a6b6d8b8a3a2a5a7b2c2a1g7h1h2h8a8b7,
Gran Maestro,2013/01/01,25,Puzzo Luigi,,Di Pietro Massimo,,A,,f5d6c5f4d3e3g4g5e6c4g3f6f3h4h6c2c7d7c6b5d8b6e7f7d2h5h3c3g6c8b3b4e8e1c1a3a4a5b8g8a6a7b1g7b7e2b2h7h8f8f1d1f2a8a2h2g2a1h1g1,
Grand Prix de France,2013/01/01,1,Tastet Marc,,Delaunay Arnaud,,A,,f5d6c5f4e3c6d3g5e6f6g3c4b4b3b6c3b5a6g6h6f7e7e8a3h4h5h7h2c7d2e2f3g4f1c2d1a4a5d7c8b2a1b7d8b8f8g8g2e1h3h1g1f2a8a7h8c1b1a2g7,
Grand Prix de France,2013/01/01,2,Delaunay Arnaud,,Tastet Marc,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5g4h3g3h5c8h2c5b5b4h4c6f2e8e2b3e3a5a4a3b6c7a7e1f1d2c1g1c2h6h7a6a2g2d8g8b7a8b8a1h8g7h1b1d1b2,
Grand Prix de France,2013/01/01,3,Tastet Marc,,Delaunay Arnaud,,A,,f5d6c5f4e3c6d3g5e6f6g3c4b4b3b6c3b5a6g6g4c7f3h5h4h3d7a5a4f7e7c8e8f8d8g7h6h7h8g8h2a3a2b8b7e2g2f2d1e1f1d2c1a8a7a1c2b1b2g1h1,
Grand Prix de France,2013/01/01,4,Tastet Marc,,Delaunay Arnaud,,A,,f5d6c5f4e3c6d3g5e6f6g3c4b4b3b6b5a5c3a4a3d2a7a2f3g4h5h4h3f2f1g2e2h6g6e1d1g1c2c1h1b2a1b1a6d7e7e8f8c7d8c8b8f7h7h2g7h8g8b7a8,
Grand Prix de France,2013/01/01,5,Delaunay Arnaud,,Tastet Marc,,A,,f5d6c3d3c4f4f6f3e6e7c6g6f8c5b4f7g5c7d7e8d8c8b8g7d2b6e3g3b5e2f1c1d1c2b3a5a4a6f2a3b1e1b2a1a2b7a8a7h7h4g4h3h8g8h6h5g2h1g1h2,
Grand Prix de France,2013/01/01,6,Tastet Marc,,Kashiwabara Takuji,,A,,f5f6e6f4g5e7d7g6e8c8f7h6g4c5e3d6h4h5h7d8b8f3c6c7d3f8g8e2d2g3b4b5a5c4e1f2b3c3f1a4a6a3a2c2d1g2h1b6a7g1b2a1h3h2c1b1g7h8b7a8,
Grand Prix de France,2013/01/01,7,Kashiwabara Takuji,,Tastet Marc,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4a4b5b6d7e7a3e2c7c1g4d1f7e6f6g3a5h4f3f8e8g6g5h5e1d8g7c8b7f2f1g1h7g2h1a7h6h3b1h8g8a8h2b8a2b2a1a6,
Grand Prix de France,2013/01/01,8,Tastet Marc,,Juigner Arthur,,A,,f5d6c5f4e3c6d3e2c7d2e6f6c4e7f8b3c3d7e8c8f7d8b8b4b5a5a3b6c2a4d1a2f1c1f2b7g6e1b1h6g4h4h3g2g1f3g5g7h5g8h7a8h8g3a6a7h1h2b2a1,
Grand Prix de France,2013/01/01,9,Juigner Arthur,,Tastet Marc,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7g5b5g4b4a3a4b3d2a5h5h6g3c2e3c8b6a6c1e2f1f2f8e8b8h3h7e1f7g1d1h4h2g7h1b2b7g8h8g2a1a7a2b1a8,
Grand Prix de France,2013/01/01,10,Tastet Marc,,Andriani Bintsa,,A,,f5d6c5f4d3e3g4g5f3c4e6f6h5e2c2d2c3f2g3h6g6h4d7f7f8e8d8e7g8b3e1f1c1b4h3h2d1b1g2c8b8g7a4a5a6b5h8h7h1g1c7c6a1b6b7a8a7a2b2a3,
Grand Prix de France,2013/01/01,11,Andriani Bintsa,,Tastet Marc,,A,,f5d6c4d3c5b4b5c6c3e6e3c2b3a5f7a4a3a2d1f6e7f4c7f2e2c1g3e1g4d8b6d2e8d7c8a6b2g6h5f3g5h3f1g1b7a7g2h4h2a8b8f8g7h1h6h8b1a1h7g8,
Grand Prix de France,2013/01/01,12,Tastet Marc,,Margarit Eric,,A,,f5f6e6f4g5d6d7e7f3g6g4h5e3d3f7f2f1h4h3h2g3e2c6c8d8f8b8c5c7b6e1d2h7g1a6d1c3b4b5c4a3g2e8a8h1a7h6g8b7b3b2a5g7c2c1b1a2a1a4,
Grand Prix de France,2013/01/01,13,Margarit Eric,,Tastet Marc,,A,,f5d6c5f4e3c6d3f6e6d7g3c4e7c3g4f8e8d8f7d2c2c1b4a3b5a4a6e2f3b3e1a5a2f1d1b2b7b6c8a8g8c7a1b1b8h8a7g7h7h6g5g6g1h2h3h1g2h4f2h5,
Grand Prix de France,2013/01/01,14,Delaunay Arnaud,,Kashiwabara Takuji,,A,,f5f6e6f4g6c5f3g4e3d6g5g3c3c4d3e2f2e7h5h3h4h6f7c2d8f8d1e8g8h2d7g2c6g7d2c1h8h7h1e1g1f1b6b4c7a6b1b8b3b5c8a3a8b2a7b7a5a4a2a1,
Grand Prix de France,2013/01/01,15,Kashiwabara Takuji,,Delaunay Arnaud,,A,,f5d6c3d3c4f4c5b5b4b3c2e3a3c6a4f3e6a5a6g6g5h6g4h5h3h4h7f6c7d2d1b6e7e2f7d7c8e1f1c1b1b2f2d8e8g3g2g8a1a2b8f8h8b7a7a8h1h2g1g7,
Grand Prix de France,2013/01/01,16,Delaunay Arnaud,,Juigner Arthur,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5h6h4g4h3g3h5h2d2d8g8c8e8h8e3e2h7g7h1c7c6c1d1e1f1g1b1b5a6a4b6a5a3c5g2b4b3c2b7f2b2b8a8a7a2a1,
Grand Prix de France,2013/01/01,17,Juigner Arthur,,Delaunay Arnaud,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4a4b5b6a3e2e7g6f3g4f2e6d7c7f7f6g3e1a6f1a5c8a7d1e8c1d8f8g5h5g2h1h7h2h4h3g7b8b2a2a1b1b7a8g1g8h8h6,
Grand Prix de France,2013/01/01,18,Delaunay Arnaud,,Andriani Bintsa,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6f7d2b3e3c2b4a4g4g5e2d1b5a5b6f1e1h3g3f2h5h6h4e8c8d8c1b1h2h1a2a6g1g2a1g7h8g8b2a3h7b8a8a7b7c7,
